   1.82036   0.00000
   1.81903   0.06950
   1.81862   0.07940
   1.91692   0.15150
   1.92764   0.16017
   1.96371   0.17180
   2.02460   0.19262
   2.07588   0.23027
   2.13616   0.23689
   2.19465   0.24332
   2.24354   0.26279
   2.24392   0.26272
     -         -    
   3.44325   0.00000
   3.44317   0.00694
   3.44297   0.01279
   3.44266   0.01863
   3.44216   0.02556
   3.44149   0.03248
   3.44079   0.03828
   3.43997   0.04408
   3.43951   0.05105
   3.43888   0.05809
   3.43768   0.06378
   3.43636   0.06944
   3.43613   0.07667
   3.43569   0.08408
   3.43402   0.08955
   3.43225   0.09499
   3.43269   0.10289
   3.43289   0.11120
   3.43082   0.11632
   3.42866   0.12140
   3.43011   0.13062
   3.43126   0.14062
   3.42892   0.14520
   3.42652   0.14974
   3.42694   0.15989
   3.42693   0.17088
   3.42444   0.17484
   3.42190   0.17876
   3.42637   0.19351
   3.43035   0.21090
   3.42832   0.21356
   3.42627   0.21621
   3.43331   0.23773
   3.43953   0.26485
   3.43930   0.26510
   3.43908   0.26534
   3.42746   0.27746
     -         -    
   4.92786   1.77786
   4.98116   1.72291
   5.00374   1.69864
   5.12841   1.67328
   5.13532   1.67161
   5.14339   1.67385
     -         -    
