   1.97461   0.00000
   1.97419   0.03957
   1.97270   0.08613
   2.00254   0.11016
   2.03028   0.11871
   2.12591   0.18599
   2.13404   0.19219
   2.14060   0.19278
   2.14712   0.19336
   2.24538   0.22984
     -         -    
   3.26170   0.00000
   3.26170   0.00034
   3.26160   0.00487
   3.26131   0.00940
   3.26129   0.00974
   3.26127   0.01007
   3.26076   0.01458
   3.26008   0.01907
   3.26025   0.01944
   3.26041   0.01982
   3.25952   0.02428
   3.25844   0.02870
   3.25886   0.02917
   3.25928   0.02965
   3.25799   0.03405
   3.25652   0.03840
   3.25736   0.03908
   3.25822   0.03979
   3.25652   0.04412
   3.25465   0.04839
   3.25606   0.04945
   3.25753   0.05060
   3.25541   0.05487
   3.25312   0.05906
   3.25447   0.06032
   3.25589   0.06166
   3.25335   0.06584
   3.25064   0.06991
   3.25371   0.07262
   3.25713   0.07571
   3.25407   0.07986
   3.25085   0.08388
   3.25547   0.08850
   3.26089   0.09409
   3.25722   0.09825
   3.25339   0.10227
   3.25283   0.10283
     -         -    
   5.11608   1.75727
   5.07705   1.76581
   5.01486   1.83125
   4.99810   1.84810
     -         -    
