0.76849 61.96979
0.77379 61.75496
0.77909 61.64949
0.78439 61.64639
0.78969 61.86600
0.79499 61.85334
0.80029 61.94805
0.80559 61.86065
0.81089 61.77952
0.81618 61.31395
0.82148 60.79239
0.82678 60.80682
0.83208 60.63775
0.83738 60.56428
0.84268 60.60525
0.84798 61.12306
0.85328 61.01299
0.85858 60.61103
0.86388 60.13273
0.86918 60.08306
0.87447 59.76583
0.87977 59.10142
0.88507 58.95580
0.89037 58.85270
0.89567 59.09156
0.90097 59.02164
0.90627 59.19490
0.91157 59.00798
0.91687 59.08217
0.92217 58.63025
0.92746 57.86772
0.93276 57.74241
0.93806 57.64819
0.94336 57.17200
0.94866 57.12678
0.95396 56.80295
0.95926 56.40620
0.96456 56.45686
0.96985 56.63910
0.97515 56.37443
0.98045 56.23600
0.98575 55.96115
0.99105 56.16879
0.99635 56.14810
1.00165 56.16066
1.00695 55.55476
1.01224 54.85438
1.01754 54.94262
1.02284 55.18140
1.02814 55.14902
1.03344 55.19657
1.03874 55.24033
1.04404 54.89007
1.04933 54.36652
1.05463 53.90278
1.05993 53.61687
1.06523 53.38953
1.07053 53.30295
1.07583 53.55914
1.08112 53.59255
1.08642 53.30523
1.09172 52.95513
1.09702 53.08072
1.10232 52.81237
1.10762 52.64595
1.11291 52.53392
1.11821 52.15203
1.12351 51.67788
1.12881 51.07207
1.13411 51.25077
1.13941 51.47366
1.14470 51.41349
1.15000 51.22405
1.15530 51.21284
1.16060 51.36245
1.16590 51.53010
1.17119 51.17045
1.17649 50.66559
1.18179 50.40598
1.18709 50.56906
1.19239 50.74700
1.19768 50.39206
1.20298 49.85333
1.20828 49.14089
1.21358 48.90170
1.21888 48.80550
1.22417 48.84137
1.22947 48.90753
1.23477 48.80640
1.24007 48.76878
1.24536 48.75257
1.25066 48.31089
1.25596 47.93271
1.26126 47.81249
1.26656 47.73212
1.27185 47.75111
1.27715 48.06006
1.28245 48.02479
1.28775 47.92245
1.29304 47.97638
1.29834 47.72446
1.30364 47.22992
1.30894 47.07490
1.31423 47.28159
1.31953 47.48364
1.32483 47.36172
1.33013 47.12035
1.33542 46.89041
1.34072 46.53423
1.34602 46.41977
1.35131 46.11180
1.35661 45.91517
1.36191 45.70210
1.36721 45.70115
1.37250 45.82943
1.37780 45.59230
1.38310 45.51322
1.38840 45.31145
1.39369 45.04882
1.39899 44.95795
1.40429 44.94343
1.40958 44.59169
1.41488 44.75918
1.42018 44.57378
1.42547 44.41512
1.43077 44.12835
1.43607 44.00755
1.44137 44.10606
1.44666 44.23788
1.45196 44.06706
1.45726 43.79885
1.46255 43.35693
1.46785 43.14642
1.47315 43.12932
1.47844 42.87577
1.48374 42.85120
1.48904 42.88345
1.49433 42.68070
1.49963 42.55794
1.50493 42.61625
1.51022 42.48004
1.51552 42.38836
1.52082 42.48034
1.52611 42.49633
1.53141 42.29782
1.53671 42.07393
1.54200 41.88299
1.54730 41.57099
1.55260 41.57118
1.55789 41.48265
1.56319 41.37167
1.56848 41.07997
1.57378 40.97192
1.57908 41.09212
1.58437 41.15122
1.58967 40.90993
1.59497 40.59070
1.60026 40.29264
1.60556 40.39090
1.61085 40.35438
1.61615 40.48158
1.62145 40.36150
1.62674 40.11912
1.63204 39.78698
1.63733 39.75756
1.64263 39.72598
1.64793 39.82645
1.65322 39.82498
1.65852 39.69703
1.66381 39.71184
1.66911 39.91931
1.67440 39.74593
1.67970 39.41931
1.68500 39.30441
1.69029 39.16047
1.69559 39.23803
1.70088 39.29720
1.70618 39.17219
1.71147 38.97553
1.71677 38.86826
1.72206 38.90988
1.72736 38.74066
1.73266 39.10165
1.73795 39.39993
1.74325 39.24018
1.74854 38.90311
1.75384 38.51721
1.75913 38.29905
1.76443 38.22781
1.76972 38.05522
1.77502 38.27119
1.78031 38.32267
1.78561 38.04780
1.79090 37.92070
1.79620 37.97214
1.80149 37.93336
1.80679 37.58418
1.81208 37.44837
1.81738 37.56277
1.82267 37.65838
1.82797 37.82223
1.83326 37.75353
1.83856 37.86346
1.84385 37.38697
1.84915 37.01265
1.85444 36.76490
1.85974 36.93529
1.86503 37.11539
1.87033 36.94666
1.87562 36.82662
1.88092 36.82859
1.88621 36.78096
1.89150 36.68995
1.89680 36.63311
1.90209 36.62709
1.90739 36.56579
1.91268 36.37373
1.91798 36.37711
1.92327 36.28354
1.92856 36.37997
1.93386 36.59734
1.93915 36.90434
1.94445 36.85122
1.94974 36.62830
1.95504 36.49003
1.96033 36.38598
1.96562 36.40999
1.97092 36.60958
1.97621 36.77402
1.98151 36.78476
1.98680 36.57944
1.99209 36.63372
1.99739 37.44067
2.00268 38.97703
2.00797 40.14586
2.01327 39.90477
2.01856 38.66515
2.02386 37.46603
2.02915 36.76366
2.03444 36.70240
2.03974 37.18911
2.04503 37.97446
2.05032 38.70727
2.05562 38.64250
2.06091 37.65008
2.06620 36.92189
2.07150 36.23482
2.07679 35.76452
2.08208 35.61447
2.08738 35.77177
2.09267 36.00273
2.09796 35.97422
2.10326 35.74687
2.10855 35.87168
2.11384 35.70024
2.11914 35.61921
2.12443 35.39171
2.12972 35.43318
2.13501 35.55453
2.14031 35.69228
2.14560 35.62781
2.15089 35.62244
2.15619 35.70452
2.16148 35.56726
2.16677 35.36891
2.17206 35.49546
2.17736 35.68850
2.18265 35.69660
2.18794 35.62626
2.19323 35.47885
2.19853 35.52489
2.20382 35.55214
2.20911 35.32460
2.21440 35.17039
2.21970 35.25332
2.22499 35.06622
2.23028 34.98468
2.23557 35.03599
2.24087 35.01352
2.24616 35.23780
2.25145 35.20403
2.25674 35.29842
2.26203 35.04915
2.26733 34.82974
2.27262 34.71513
2.27791 34.51596
2.28320 34.66727
2.28849 34.63482
2.29379 34.71792
2.29908 34.75460
2.30437 34.61158
2.30966 34.32821
2.31495 34.25920
2.32024 34.20671
2.32554 34.14170
2.33083 34.12276
2.33612 34.07224
2.34141 33.89353
2.34670 33.85884
2.35199 33.87298
2.35728 33.88499
2.36257 33.86240
2.36787 33.95243
2.37316 34.10553
2.37845 34.10666
2.38374 34.04626
2.38903 33.98050
2.39432 34.05531
2.39961 33.92221
2.40490 33.53818
2.41019 33.52535
2.41549 33.85426
2.42078 34.30296
2.42607 34.58842
2.43136 34.44904
2.43665 34.20812
2.44194 34.02639
2.44723 33.95233
2.45252 33.82301
2.45781 33.59564
2.46310 33.58644
2.46839 33.60394
2.47368 33.61833
2.47897 33.68202
2.48426 33.70221
2.48955 33.56363
2.49484 33.52945
2.50013 33.45045
2.50542 33.36508
2.51071 33.37389
2.51600 33.41862
2.52129 33.53728
2.52658 33.52760
2.53187 33.28763
2.53716 33.12848
2.54245 33.06052
2.54774 33.42695
2.55303 33.42946
2.55832 33.27400
2.56361 33.17787
2.56890 33.16607
2.57419 33.08881
2.57948 32.95124
2.58477 32.96601
2.59006 33.14334
2.59535 33.20623
2.60064 33.23259
2.60593 33.37571
2.61122 33.39124
2.61651 33.34305
2.62180 33.51681
2.62708 33.46835
2.63237 33.28504
2.63766 33.19639
2.64295 33.22899
2.64824 33.11744
2.65353 33.11880
2.65882 33.02539
2.66411 32.90385
2.66940 32.78369
2.67469 32.69671
2.67997 32.85854
2.68526 33.15840
2.69055 33.17380
2.69584 33.00680
2.70113 32.85320
2.70642 32.92377
2.71171 32.83672
2.71699 32.64010
2.72228 32.58970
2.72757 32.58606
2.73286 32.78633
2.73815 32.98961
2.74343 33.18677
2.74872 33.43440
2.75401 33.60682
2.75930 33.39630
2.76459 33.36953
2.76987 33.39060
2.77516 33.24317
2.78045 33.18089
2.78574 33.18754
2.79103 33.19531
2.79631 33.18017
2.80160 32.98196
2.80689 32.94818
2.81218 32.87503
2.81746 32.74523
2.82275 32.84226
2.82804 33.24052
2.83333 33.80402
2.83861 34.73669
2.84390 35.51901
2.84919 35.84092
2.85447 35.35393
2.85976 34.45963
2.86505 33.64697
2.87034 33.17791
2.87562 32.80415
2.88091 32.71634
2.88620 32.70310
2.89148 32.76422
2.89677 32.80447
2.90206 32.94137
2.90734 33.01590
2.91263 33.10062
2.91792 33.05689
2.92320 32.95172
2.92849 32.92417
2.93378 32.83821
2.93906 32.64372
2.94435 32.53048
2.94963 32.69909
2.95492 32.87723
2.96021 32.92032
2.96549 32.89846
2.97078 32.89586
2.97607 33.04878
2.98135 33.19701
2.98664 33.24398
2.99192 33.21879
2.99721 33.34556
3.00249 33.22581
3.00778 33.07423
3.01307 32.89381
3.01835 32.95512
3.02364 33.16033
3.02892 33.12341
3.03421 33.14757
3.03949 33.28178
3.04478 33.36933
3.05006 33.21876
3.05535 33.09554
3.06063 33.27364
3.06592 33.32663
3.07120 33.25657
3.07649 33.25876
3.08177 33.25556
3.08706 33.15388
3.09234 33.18476
3.09763 33.31620
3.10291 33.30804
3.10820 33.29300
3.11348 33.14478
3.11877 33.11784
3.12405 33.15669
3.12934 33.29345
3.13462 33.21365
3.13991 33.28930
3.14519 33.45720
3.15047 33.36010
3.15576 33.32946
3.16104 33.41163
3.16633 33.47759
3.17161 33.74644
3.17689 33.86203
3.18218 33.57650
3.18746 33.36227
3.19275 33.43054
3.19803 33.38411
3.20331 33.30846
3.20860 33.25775
3.21388 33.21881
3.21916 33.25768
3.22445 33.46891
3.22973 33.65479
3.23502 33.69422
3.24030 33.75013
3.24558 33.96511
3.25086 34.08977
3.25615 33.99917
3.26143 33.95271
3.26671 33.99683
3.27200 34.09539
3.27728 34.25082
3.28256 34.35282
3.28785 34.61791
3.29313 34.81656
3.29841 35.00548
3.30369 35.20753
3.30898 35.26400
3.31426 35.21527
3.31954 35.11506
3.32482 35.07239
3.33011 35.33490
3.33539 35.69086
3.34067 35.41636
3.34595 34.97200
3.35124 34.48127
3.35652 34.47913
3.36180 34.72768
3.36708 34.72435
3.37236 34.69523
3.37765 34.78425
3.38293 35.07635
3.38821 35.18044
3.39349 35.41732
3.39877 35.60594
3.40405 35.73306
3.40934 35.76243
3.41462 35.86980
3.41990 36.06272
3.42518 36.38814
3.43046 36.64584
3.43574 37.19800
3.44102 38.14451
3.44631 39.63142
3.45159 42.84194
3.45687 49.56614
3.46215 65.89063
3.46743 106.09806
3.47271 188.25369
3.47799 294.09578
3.48327 348.38619
3.48855 307.99284
3.49383 216.31356
3.49911 134.08049
3.50439 83.94308
3.50967 58.97933
3.51495 47.41840
3.52023 42.08915
3.52552 39.68447
3.53080 38.42611
3.53608 37.70267
3.54136 37.51219
3.54664 37.40479
3.55192 37.39716
3.55720 37.25181
3.56248 36.74945
3.56775 36.41456
3.57303 36.16735
3.57831 36.14112
3.58359 36.05001
3.58887 36.05763
3.59415 36.05340
3.59943 36.05446
3.60471 36.22494
3.60999 35.98497
3.61527 35.82389
3.62055 35.92974
3.62583 35.80155
3.63111 35.71480
3.63639 35.80000
3.64167 35.81909
3.64694 35.82238
3.65222 35.94283
3.65750 36.12608
3.66278 36.30881
3.66806 36.46717
3.67334 36.33674
3.67862 36.32480
3.68389 36.24832
3.68917 36.01533
3.69445 35.85245
3.69973 36.04745
3.70501 36.01127
3.71029 35.88618
3.71556 35.83230
3.72084 35.86943
3.72612 35.99301
3.73140 36.32330
3.73667 36.44755
3.74195 36.44412
3.74723 36.49644
3.75251 36.61856
3.75779 36.60725
3.76306 36.83204
3.76834 37.41706
3.77362 38.57075
3.77889 39.81458
3.78417 40.85953
3.78945 41.18938
3.79473 40.60338
3.80000 39.55917
3.80528 38.67755
3.81056 38.26314
3.81583 38.13676
3.82111 38.10989
3.82639 38.18273
3.83166 38.21362
3.83694 38.48939
3.84222 38.85066
3.84749 39.09109
3.85277 39.23841
3.85805 39.29525
3.86332 39.32819
3.86860 39.49374
3.87387 39.83535
3.87915 40.33602
3.88443 41.03956
3.88970 41.79210
3.89498 42.26184
3.90025 42.43253
3.90553 42.45147
3.91081 42.40420
3.91608 42.45291
3.92136 42.64455
3.92663 42.95290
3.93191 43.30165
3.93718 43.72872
3.94246 44.37555
3.94773 45.47461
3.95301 46.68800
3.95828 47.91266
3.96356 49.32926
3.96883 51.07202
3.97411 53.78575
3.97938 58.24928
3.98466 66.15013
3.98993 80.84531
3.99521 110.56960
4.00048 176.57837
4.00576 329.24370
4.01103 640.29021
4.01630 1096.92983
4.02158 1467.39984
4.02685 1472.52206
4.03213 1127.93939
4.03740 701.49819
4.04267 388.14555
4.04795 213.69392
4.05322 129.28360
4.05850 89.58578
4.06377 70.52241
4.06904 60.51029
4.07432 54.57685
4.07959 51.12749
4.08486 48.96292
4.09014 47.38636
4.09541 46.26541
4.10068 45.54025
4.10596 44.85596
4.11123 44.30757
4.11650 43.73386
4.12178 42.87020
4.12705 41.94050
4.13232 41.15598
4.13759 40.67763
4.14287 40.26589
4.14814 39.98627
4.15341 39.55455
4.15868 39.20332
4.16396 39.00040
4.16923 38.69701
4.17450 38.52718
4.17977 38.23567
4.18504 37.94024
4.19032 37.77532
4.19559 37.61549
4.20086 37.51379
4.20613 37.51097
4.21140 37.17088
4.21668 36.84043
4.22195 36.56669
4.22722 36.30221
4.23249 36.19407
4.23776 36.06152
4.24303 35.80925
4.24830 35.59082
4.25358 35.48857
4.25885 35.38682
4.26412 35.24405
4.26939 35.00083
4.27466 34.87238
4.27993 34.75937
4.28520 34.69586
4.29047 34.55212
4.29574 34.49367
4.30101 34.42822
4.30628 34.27484
4.31155 34.05921
4.31682 33.91290
4.32209 33.84966
4.32736 33.81578
4.33263 33.79115
4.33790 33.67705
4.34317 33.52495
4.34844 33.47122
4.35371 33.37000
4.35898 33.29344
4.36425 33.15104
4.36952 33.05644
4.37479 33.01040
4.38006 32.96833
4.38533 32.81219
4.39060 32.83642
4.39587 32.88453
4.40114 32.87194
4.40641 32.91541
4.41168 32.70197
4.41694 32.58038
4.42221 32.26057
4.42748 32.08853
4.43275 31.98583
4.43802 31.88242
4.44329 31.77870
4.44856 31.71475
4.45382 31.75924
4.45909 31.59426
4.46436 31.37443
4.46963 31.25107
4.47490 31.16815
4.48016 31.24385
4.48543 31.36265
4.49070 31.32744
4.49597 31.20919
4.50124 31.28634
4.50650 31.18846
4.51177 31.13161
4.51704 31.01324
4.52231 30.82482
4.52757 30.73734
4.53284 30.57260
4.53811 30.40949
4.54337 30.33967
4.54864 30.34878
4.55391 30.47944
4.55917 30.48821
4.56444 30.44210
4.56971 30.41926
4.57497 30.52373
4.58024 30.46547
4.58551 30.33254
4.59077 30.31493
4.59604 30.16172
4.60131 30.12897
4.60657 30.08977
4.61184 29.92097
4.61710 29.88865
4.62237 29.87377
4.62764 29.86795
4.63290 29.92896
4.63817 29.95384
4.64343 30.07294
4.64870 30.32682
4.65396 30.49412
4.65923 30.51704
4.66449 30.25982
4.66976 29.98977
4.67502 29.76308
4.68029 29.73185
4.68555 29.73796
4.69082 29.79785
4.69608 29.71360
4.70135 29.69145
4.70661 29.60273
4.71188 29.50501
4.71714 29.38952
4.72241 29.34556
4.72767 29.32587
4.73294 29.19237
4.73820 29.24643
4.74346 29.20456
4.74873 29.09397
4.75399 28.91209
4.75926 28.80703
4.76452 28.92796
4.76978 29.15728
4.77505 29.14965
4.78031 29.03186
4.78557 28.90171
4.79084 28.90605
4.79610 29.00702
4.80136 28.95177
4.80663 28.79866
4.81189 28.79148
4.81715 28.82691
4.82241 28.76312
4.82768 28.87738
4.83294 28.82513
4.83820 28.72176
4.84347 28.71298
4.84873 28.64955
4.85399 28.58688
4.85925 28.63262
4.86451 28.64365
4.86978 28.66570
4.87504 28.66965
4.88030 28.66736
4.88556 28.61118
4.89082 28.49188
4.89609 28.37329
4.90135 28.34058
4.90661 28.27952
4.91187 28.29358
4.91713 28.33064
4.92239 28.25859
4.92765 28.26624
4.93292 28.20578
4.93818 28.18280
4.94344 28.19733
4.94870 28.27402
4.95396 28.39476
4.95922 28.24000
4.96448 28.10794
4.96974 28.22532
4.97500 28.30162
4.98026 28.13868
4.98552 28.09071
4.99078 28.15280
4.99604 28.10648
5.00130 28.01764
5.00656 27.94839
5.01182 27.85529
5.01708 27.86105
5.02234 27.95919
5.02760 27.99675
5.03286 28.01770
5.03812 27.86649
5.04338 27.87846
5.04864 27.89881
5.05390 27.89748
5.05916 27.99346
5.06442 28.09348
5.06967 28.07379
5.07493 28.17952
5.08019 28.20292
5.08545 28.09499
5.09071 28.11235
5.09597 28.19770
5.10123 28.18114
5.10648 28.11267
5.11174 27.99479
5.11700 27.98725
5.12226 27.96129
5.12752 28.15495
5.13277 28.12184
5.13803 28.10016
5.14329 28.03160
5.14855 27.97404
5.15381 27.94988
5.15906 27.97645
5.16432 28.03182
5.16958 28.06913
5.17483 28.12381
5.18009 28.20422
5.18535 28.21053
5.19061 28.07584
5.19586 28.13091
5.20112 28.11295
5.20638 28.06588
5.21163 28.10573
5.21689 28.26679
5.22215 28.29581
5.22740 28.27842
5.23266 28.39400
5.23791 28.38607
5.24317 28.37281
5.24843 28.43418
5.25368 28.43519
5.25894 28.46766
5.26419 28.48435
5.26945 28.46614
5.27470 28.46425
5.27996 28.58222
5.28522 28.58714
5.29047 28.43712
5.29573 28.25754
5.30098 28.10612
5.30624 28.25742
5.31149 28.43376
5.31675 28.48521
5.32200 28.55054
5.32725 28.47876
5.33251 28.51860
5.33776 28.54866
5.34302 28.55697
5.34827 28.56169
5.35353 28.62439
5.35878 28.65167
5.36403 28.66232
5.36929 28.77051
5.37454 28.80451
5.37980 28.90814
5.38505 28.93949
5.39030 28.91867
5.39556 28.84510
5.40081 28.83787
5.40606 28.90916
5.41132 28.95907
5.41657 28.99787
5.42182 29.21256
5.42708 29.45907
5.43233 29.65344
5.43758 29.81843
5.44283 29.84964
5.44809 29.94698
5.45334 29.94527
5.45859 30.01959
5.46384 30.20592
5.46909 30.11397
5.47435 29.93565
5.47960 29.91905
5.48485 30.05051
5.49010 30.16724
5.49535 30.24363
5.50061 30.29626
5.50586 30.46030
5.51111 30.68038
5.51636 30.71113
5.52161 30.69946
5.52686 30.65753
5.53211 30.56027
5.53736 30.64543
5.54262 30.66575
5.54787 30.76958
5.55312 30.87995
5.55837 31.00001
5.56362 31.11887
5.56887 31.27709
5.57412 31.55739
5.57937 31.70601
5.58462 31.97675
5.58987 32.30004
5.59512 32.40143
5.60037 32.58449
5.60562 32.79689
5.61087 33.00537
5.61612 33.36427
5.62137 33.77250
5.62662 34.30356
5.63187 34.98590
5.63711 35.88624
5.64236 37.28155
5.64761 39.41111
5.65286 42.82993
5.65811 49.32310
5.66336 61.82065
5.66861 88.04571
5.67386 142.81913
5.67910 242.00302
5.68435 377.86633
5.68960 491.71662
5.69485 513.24312
5.70010 432.66730
5.70535 306.54699
5.71059 194.97827
5.71584 121.42659
5.72109 80.33221
5.72634 59.22203
5.73158 48.30075
5.73683 42.40427
5.74208 39.13728
5.74733 37.14095
5.75257 35.89416
5.75782 35.06518
5.76307 34.35225
5.76831 33.88508
5.77356 33.51532
5.77881 33.17989
5.78405 32.93392
5.78930 32.64674
5.79455 32.27388
5.79979 31.94801
5.80504 31.70310
5.81028 31.48020
5.81553 31.28760
5.82078 31.20036
5.82602 31.02021
5.83127 30.94014
5.83651 30.89481
5.84176 30.82432
5.84700 30.85662
5.85225 30.78095
5.85749 30.73695
5.86274 30.72925
5.86798 30.66520
5.87323 30.47233
5.87847 30.32077
5.88372 30.18626
5.88896 30.15919
5.89421 30.07985
5.89945 30.09615
5.90469 30.09336
5.90994 30.02515
5.91518 29.99088
5.92043 30.00344
5.92567 29.96512
5.93091 29.92346
5.93616 29.97157
5.94140 30.08156
5.94664 30.04080
5.95189 30.04661
5.95713 29.93509
5.96237 29.87064
5.96762 29.68413
5.97286 29.62141
5.97810 29.52357
5.98335 29.47987
5.98859 29.44367
5.99383 29.39236
5.99907 29.29724
6.00432 29.34005
6.00956 29.43787
6.01480 29.50827
6.02004 29.44214
6.02528 29.53593
6.03053 29.65518
6.03577 29.61307
6.04101 29.62157
6.04625 29.52109
6.05149 29.40339
6.05673 29.37133
6.06197 29.33202
6.06722 29.44429
6.07246 29.35404
6.07770 29.21275
6.08294 29.18854
6.08818 29.24084
6.09342 29.28961
6.09866 29.26310
6.10390 29.12745
6.10914 29.15181
6.11438 29.23422
6.11962 29.32835
6.12486 29.26741
6.13010 29.23582
6.13534 29.29503
6.14058 29.33805
6.14582 29.33331
6.15106 29.39956
6.15630 29.44296
6.16154 29.50117
6.16678 29.41951
6.17202 29.40267
6.17725 29.36025
6.18249 29.25016
6.18773 29.17720
6.19297 29.08928
6.19821 29.07863
6.20345 29.05929
6.20869 29.15266
6.21392 29.28898
6.21916 29.24843
6.22440 29.28038
6.22964 29.32433
6.23488 29.35383
6.24011 29.31482
6.24535 29.21323
6.25059 29.19278
6.25583 29.26348
6.26106 29.37088
6.26630 29.49116
6.27154 29.54506
6.27677 29.61923
6.28201 29.67640
6.28725 29.81444
6.29249 29.80543
6.29772 29.71236
6.30296 29.67691
6.30819 29.52531
6.31343 29.51046
6.31867 29.57257
6.32390 29.60139
6.32914 29.70582
6.33437 29.72563
6.33961 29.78203
6.34485 29.72722
6.35008 29.69750
6.35532 29.68061
6.36055 29.71347
6.36579 29.76060
6.37102 29.80260
6.37626 29.84313
6.38149 29.93595
6.38673 30.06016
6.39196 30.19176
6.39720 30.30333
6.40243 30.28337
6.40766 30.38967
6.41290 30.66425
6.41813 31.27833
6.42337 32.01903
6.42860 32.54991
6.43383 32.79132
6.43907 32.46178
6.44430 31.87812
6.44953 31.47155
6.45477 31.25587
6.46000 30.99839
6.46523 30.89932
6.47047 31.00744
6.47570 31.14360
6.48093 31.41419
6.48617 31.58275
6.49140 31.68098
6.49663 31.83763
6.50186 31.99366
6.50710 31.97232
6.51233 31.90025
6.51756 31.97288
6.52279 32.00969
6.52802 31.95658
6.53325 31.92944
6.53849 32.02126
6.54372 32.16736
6.54895 32.47428
6.55418 32.76595
6.55941 32.94614
6.56464 33.09295
6.56987 33.23163
6.57510 33.36082
6.58034 33.58594
6.58557 33.77562
6.59080 34.32379
6.59603 34.93095
6.60126 35.65776
6.60649 36.32403
6.61172 37.14423
6.61695 38.13129
6.62218 39.44649
6.62741 41.52509
6.63264 44.83657
6.63787 50.55187
6.64310 60.57945
6.64832 79.60549
6.65355 117.26194
6.65878 187.72331
6.66401 298.93538
6.66924 428.58969
6.67447 516.87277
6.67970 511.09445
6.68493 420.22676
6.69015 299.31592
6.69538 196.38261
6.70061 127.63412
6.70584 87.46060
6.71107 65.44023
6.71629 53.36544
6.72152 46.49761
6.72675 42.49607
6.73198 40.01607
6.73720 38.41029
6.74243 37.39841
6.74766 36.57983
6.75289 35.68424
6.75811 35.06506
6.76334 34.64900
6.76857 34.26739
6.77379 33.81439
6.77902 33.48828
6.78425 33.27090
6.78947 32.97548
6.79470 32.75097
6.79992 32.65648
6.80515 32.50611
6.81038 32.40612
6.81560 32.27817
6.82083 32.09765
6.82605 31.86320
6.83128 31.77155
6.83650 31.64387
6.84173 31.52888
6.84695 31.44421
6.85218 31.24503
6.85740 31.09018
6.86263 30.95673
6.86785 30.94231
6.87308 30.91817
6.87830 30.80368
6.88353 30.76379
6.88875 30.72036
6.89397 30.57872
6.89920 30.53638
6.90442 30.45579
6.90964 30.35438
6.91487 30.34912
6.92009 30.46273
6.92531 30.60249
6.93054 30.74983
6.93576 31.02243
6.94098 31.73648
6.94621 33.00788
6.95143 35.56604
6.95665 40.36000
6.96187 47.48816
6.96710 55.13732
6.97232 59.40710
6.97754 57.87268
6.98276 52.15832
6.98798 45.05537
6.99321 39.09902
6.99843 34.94207
7.00365 32.42877
7.00887 30.98267
7.01409 30.13548
7.01931 29.64233
7.02453 29.39836
7.02976 29.24010
7.03498 29.10527
7.04020 28.91321
7.04542 28.82781
7.05064 28.71891
7.05586 28.68069
7.06108 28.54081
7.06630 28.50639
7.07152 28.57335
7.07674 28.52354
7.08196 28.39751
7.08718 28.43203
7.09240 28.40299
7.09762 28.37157
7.10284 28.22499
7.10805 28.16949
7.11327 28.23211
7.11849 28.32178
7.12371 28.23954
7.12893 28.11169
7.13415 27.99319
7.13937 27.91528
7.14459 27.85224
7.14980 27.87978
7.15502 27.78926
7.16024 27.69453
7.16546 27.68295
7.17068 27.82859
7.17589 27.91773
7.18111 28.06033
7.18633 28.10223
7.19155 27.96193
7.19676 27.79939
7.20198 27.68588
7.20720 27.56823
7.21241 27.53307
7.21763 27.51894
7.22285 27.45538
7.22806 27.39005
7.23328 27.37404
7.23850 27.31549
7.24371 27.21440
7.24893 27.30610
7.25414 27.34051
7.25936 27.26380
7.26457 27.19412
7.26979 27.18870
7.27500 27.18633
7.28022 27.20379
7.28544 27.21033
7.29065 27.02687
7.29587 26.98846
7.30108 26.91743
7.30629 26.89316
7.31151 26.97428
7.31672 27.01044
7.32194 27.03792
7.32715 27.00288
7.33237 26.94762
7.33758 26.98834
7.34279 26.96156
7.34801 26.84046
7.35322 26.83795
7.35843 26.87023
7.36365 26.96183
7.36886 26.95332
