    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0558    0.0409
    0.2590    0.1061
    0.3026    0.0825
    0.0410    0.0273
    0.1836    0.1502
    0.5783    0.3475
    0.0546    0.0275
    0.1219    0.0264
    0.6125    0.3394
    0.7291    0.6369
    0.0119    0.0000
    0.0119    0.0000
    1.0935    0.0273
    0.0874    0.0425
    0.0471    0.0162
    0.5160    0.3194
    0.1296    0.1045
    1.3475    0.0463
    0.7636    0.4057
    0.1431    0.0242
    0.7205    0.1151
    0.2350    0.1176
    0.3560    0.3119
    0.3759    0.0610
    0.3567    0.1817
    0.0997    0.0826
    0.1680    0.0727
    0.5073    0.3848
    0.7825    0.2303
    0.5186    0.3593
    0.0355    0.0307
    0.6828    0.0018
    0.3867    0.2300
    0.2167    0.0698
    0.6311    0.1677
    0.0721    0.0615
    0.1911    0.1763
    0.4301    0.0138
    0.6597    0.3881
    0.5058    0.3292
    0.5512    0.1821
    0.7916    0.0359
    0.3614    0.1259
    0.0444    0.0434
    0.2683    0.1503
    0.9284    0.2690
    0.7290    0.2165
    1.0098    0.5760
    0.6459    0.5240
    0.1452    0.0193
    0.0647    0.0327
    0.0805    0.0309
    0.2598    0.1801
    0.1530    0.0065
    0.5492    0.3360
    0.3562    0.2598
    0.4559    0.0447
    0.3629    0.1885
    0.3199    0.2850
    0.7500    0.2858
    0.5187    0.4646
    0.3184    0.2604
    0.2216    0.0317
    0.2726    0.0194
    0.3450    0.2605
    1.2319    0.7540
    0.3584    0.0988
    0.1271    0.0584
    0.3019    0.0937
    0.1305    0.0623
    0.7291    0.1191
    0.1133    0.0004
    0.4185    0.0630
    0.3326    0.2966
    0.9103    0.1003
    0.4055    0.0290
    0.1783    0.1378
    0.2231    0.1503
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0000    0.0000
    0.0827    0.0332
    0.1451    0.1258
    0.5992    0.4468
    0.9287    0.3183
    0.1714    0.1625
    1.0156    0.6646
    0.5146    0.0429
    0.1380    0.0432
    0.4222    0.1663
    0.5044    0.4538
    0.2098    0.1167
    0.2105    0.1736
    0.9899    0.0183
    0.4744    0.3462
    0.5919    0.4705
    0.0481    0.0370
    1.3036    0.1446
    0.8651    0.2868
    0.7634    0.2661
    0.4389    0.3879
    0.4034    0.0696
    0.7983    0.0008
    0.3317    0.0537
    0.1818    0.0556
    0.6044    0.2381
    0.4944    0.3942
    0.0066    0.0000
    0.0066    0.0000
    0.1699    0.1522
    0.6137    0.1167
    0.7757    0.4491
    0.0417    0.0014
    0.2731    0.1513
    0.6646    0.1525
    0.1540    0.1464
    0.3336    0.3243
    1.0681    0.5518
    1.2344    0.4808
    0.5956    0.1785
    0.3218    0.0999
    0.7976    0.1967
    0.6149    0.3308
    0.2094    0.0437
    0.0774    0.0522
    0.2841    0.0409
    0.6831    0.1840
    0.4429    0.3299
    0.5229    0.4649
    0.3047    0.1794
    0.4749    0.2369
    0.2560    0.0887
    0.3097    0.0760
    0.6418    0.4682
    0.2640    0.1772
