    1.0294    0.2905
    0.9082    0.2752
    1.2610    0.0470
    0.9726    0.2978
    0.7880    0.4780
    0.8797    0.2421
    1.1077    0.2282
    1.2678    0.1152
    1.2118    0.0550
    0.8610    0.2095
    0.7788    0.4197
    1.1338    0.1999
    1.2636    0.1099
    1.0056    0.2237
    1.0509    0.0062
    0.9254    0.3425
    0.8173    0.3427
    1.2886    0.0344
    0.5217    0.2891
    1.1851    0.0230
    0.8173    0.3668
    0.6799    0.5928
    0.6948    0.5228
    0.9673    0.1296
    0.9535    0.3028
    0.9786    0.3437
    1.0808    0.0874
    0.9143    0.3875
    1.0820    0.0141
    1.1540    0.0446
    1.2541    0.1082
    1.2614    0.0902
    1.2265    0.0588
    0.9702    0.1976
    0.7112    0.5259
    1.0505    0.2864
    1.0570    0.1504
    1.2311    0.1053
    1.2486    0.0040
    0.3486    0.1270
    0.8690    0.3544
    0.9234    0.2665
    1.2603    0.0677
    1.2015    0.1360
    0.9644    0.3319
    0.6942    0.5815
    1.0320    0.1081
    1.2384    0.0673
    1.3392    0.0272
    0.9098    0.3869
    0.6639    0.5790
    1.2112    0.0338
    0.8547    0.4142
    0.9428    0.3614
    1.0501    0.2897
    0.6717    0.0472
    1.0422    0.2907
    1.3492    0.0398
    1.2430    0.0489
    0.9680    0.3374
    1.2210    0.1174
    0.6858    0.5913
    1.1662    0.1248
    0.8869    0.4130
    1.0171    0.2894
    1.0095    0.2213
    1.1735    0.1052
    1.1140    0.2071
    0.9497    0.2529
    1.2596    0.0345
    1.2102    0.0159
    1.1477    0.0178
    1.1181    0.0590
    0.9269    0.2910
    1.1101    0.2307
    1.1438    0.0385
    1.1058    0.0533
    0.6899    0.0877
    0.9123    0.3959
    0.8108    0.1270
    0.7786    0.4730
    0.8385    0.4402
    1.1781    0.0732
    0.4141    0.0601
    0.8833    0.4247
    1.0667    0.0292
    1.2778    0.0745
    0.6689    0.5461
    1.0458    0.1854
    0.9039    0.2935
    0.8164    0.4149
    1.1770    0.0357
    1.1073    0.1318
    0.6546    0.0790
    1.2256    0.0324
    0.6956    0.3068
    0.9461    0.1138
    1.1854    0.0429
    0.9454    0.1070
    0.7956    0.1661
    1.3417    0.0063
    1.0314    0.2891
    1.1947    0.0343
    1.2227    0.0360
    0.8306    0.3670
    0.7413    0.5388
    0.8679    0.0942
    0.7571    0.5266
    1.1313    0.0041
    0.5559    0.3352
    1.2645    0.0623
    0.7641    0.3836
    1.0082    0.0072
    1.0602    0.1921
    1.0085    0.3098
    0.7622    0.0952
    0.9362    0.3607
    0.7595    0.4878
    1.0550    0.0566
    1.0438    0.0813
    1.0102    0.3056
    0.4551    0.0840
    0.5968    0.5191
    1.0036    0.1466
    0.6257    0.5455
    0.5871    0.3851
    1.1997    0.1502
    1.0912    0.1497
    1.3498    0.0151
    0.9424    0.2277
    1.0058    0.1195
    0.9256    0.3885
    0.9656    0.2466
    1.1914    0.1019
    1.0759    0.1608
    1.1219    0.1376
    1.1952    0.0926
    1.0737    0.0437
    0.8780    0.3800
    0.9489    0.2851
    0.6543    0.6195
    1.1450    0.1980
    1.3527    0.0210
    1.3115    0.0201
    0.6972    0.2546
    0.8983    0.0392
    1.3111    0.0071
    1.2117    0.1096
    1.0654    0.2562
    0.8528    0.4086
    1.1880    0.1008
    0.4361    0.2096
    0.6324    0.6191
    1.1635    0.1013
    0.8258    0.3570
    1.1670    0.0673
    0.9790    0.2260
    0.8550    0.3229
    0.9075    0.1843
    1.1455    0.1734
    0.5677    0.0647
    0.7255    0.5554
    0.8631    0.1950
    0.7329    0.5448
    0.8824    0.3444
    0.8059    0.1782
    1.0013    0.2782
    0.6564    0.4660
    1.1591    0.0314
    0.6979    0.3978
    1.3173    0.0467
    0.9214    0.1620
    0.9535    0.3292
    1.3041    0.0246
    1.0714    0.2138
    1.0162    0.2092
    0.7298    0.5626
    0.7724    0.2551
    0.5730    0.4090
    1.0533    0.1885
    0.8764    0.3458
    1.2118    0.1538
    0.9397    0.3181
    0.9955    0.3133
    0.8246    0.4717
    0.6627    0.5857
    0.7280    0.4218
    0.9012    0.0248
    0.8233    0.4490
    0.9708    0.2630
    1.1628    0.1097
    0.7276    0.4216
    1.2969    0.0717
    1.2972    0.0932
    1.0253    0.1944
    0.6502    0.6111
    1.1650    0.1121
    0.6763    0.5678
    0.8590    0.1391
    1.2796    0.0215
    1.3415    0.0255
    0.7814    0.3837
    0.7372    0.5012
    0.9678    0.3178
    0.8064    0.2774
    1.1821    0.1437
    0.9474    0.2664
    0.9023    0.1731
    1.0824    0.2538
    0.9657    0.0801
    0.7617    0.4979
    0.4225    0.4030
    0.9831    0.1396
    0.6192    0.4147
    0.9495    0.3420
    1.1133    0.2393
    1.2187    0.0010
    0.9839    0.3281
    0.8937    0.0890
    0.9298    0.0174
    0.6509    0.6318
    1.0132    0.3177
    0.9850    0.2434
    1.0235    0.0229
    1.0178    0.2215
    0.9567    0.0499
    0.7711    0.2645
    0.8537    0.0854
    1.0738    0.0715
    1.3093    0.0563
    1.0238    0.1748
    0.8832    0.3096
    0.8613    0.3833
    0.7914    0.4920
    0.8902    0.2299
    0.5836    0.4769
    1.0106    0.0148
    0.7334    0.1555
    1.2042    0.1607
    0.6124    0.3830
    0.6436    0.2329
    0.5542    0.5300
    0.8862    0.1192
    1.0864    0.2268
    1.2227    0.1576
    1.0364    0.2262
    0.5499    0.4105
    1.0122    0.2395
    1.0376    0.1794
    1.2330    0.0394
    1.2114    0.0743
    0.8664    0.4399
    0.4493    0.3853
    0.5430    0.3520
    0.7959    0.3768
    1.0430    0.0442
    0.9275    0.3217
    1.1189    0.1064
    0.9194    0.1112
    0.4276    0.2434
    0.8751    0.4063
    0.0533    0.0404
    0.7397    0.2704
    0.9167    0.3096
    1.2648    0.0241
    0.4615    0.0880
    1.0598    0.2017
    1.3134    0.0773
    1.1303    0.1682
    0.7376    0.5473
    0.2581    0.0086
    0.6236    0.5479
    0.9511    0.3462
    0.8851    0.0070
    0.8935    0.3608
    1.1481    0.1853
    0.4486    0.4102
    0.9194    0.2738
    1.1943    0.0974
    1.2086    0.0629
    0.1826    0.0508
    0.6856    0.5116
    1.2944    0.0726
    0.6917    0.5958
    0.6419    0.5917
    0.8803    0.4089
    1.0702    0.0387
    1.2290    0.0508
    1.1947    0.1710
    1.0557    0.1345
    1.2228    0.0518
    1.0479    0.0972
    0.4272    0.1197
    1.2719    0.0700
    0.6907    0.5203
    1.2897    0.0514
    1.1651    0.0319
    1.1487    0.0140
    1.0802    0.2109
    1.2930    0.0270
    1.1898    0.0686
    0.7715    0.5161
    1.1258    0.2174
    1.2184    0.1379
    0.6038    0.2436
    0.6137    0.3659
    0.9485    0.3738
    1.0838    0.0715
    0.3036    0.2128
    0.9279    0.0615
    1.2916    0.0706
    0.9592    0.0572
    0.5553    0.4113
    1.1119    0.2063
    1.2716    0.0444
    0.6838    0.4974
    1.0316    0.3048
    1.2650    0.0415
    1.0614    0.2035
    1.3252    0.0025
    1.2424    0.0743
    0.7858    0.0351
    0.7849    0.2576
    1.3387    0.0030
    0.9443    0.2217
    1.0178    0.2215
    0.6510    0.6204
    0.9746    0.2999
    0.7925    0.3019
    1.2810    0.0300
    0.8148    0.3987
    1.0509    0.1249
    1.1442    0.0350
    0.8247    0.4023
    1.1348    0.1928
    1.3019    0.0550
    1.1420    0.0859
    1.0911    0.0801
    1.1476    0.2143
    0.8947    0.3774
    0.6268    0.2767
    1.0582    0.1777
    1.1749    0.0020
    1.1783    0.0536
    0.6557    0.5939
    1.1788    0.1339
    1.2269    0.0752
    1.0141    0.0178
    1.1286    0.0225
    1.0902    0.2166
    0.4489    0.0740
    1.2303    0.0288
    0.8222    0.4520
    1.3185    0.0572
    0.9392    0.3039
    1.2863    0.0850
    0.6394    0.6365
    0.8473    0.3921
    1.1520    0.1366
    1.0996    0.1005
    0.6739    0.4445
    1.0822    0.2314
    0.8865    0.3665
    0.6395    0.6114
    0.7937    0.4380
    1.2123    0.1005
    0.6888    0.4789
    0.8431    0.4472
    1.2406    0.0031
    1.1878    0.0089
    0.8485    0.3565
    0.9112    0.1502
    1.0609    0.1959
    0.8897    0.2882
    0.7964    0.3443
    0.9224    0.1948
    1.1791    0.1400
    1.0601    0.2284
    0.4055    0.0415
    0.6550    0.5881
    0.9782    0.3332
    0.6966    0.5614
    1.2950    0.0106
    0.9441    0.0044
    0.8138    0.4801
    0.4694    0.0377
    0.6956    0.1832
    0.3104    0.0855
    0.6754    0.6040
    1.2040    0.0762
    1.0344    0.2126
    1.2706    0.1071
    0.8744    0.2153
    0.7799    0.1258
    0.9325    0.1196
    1.0139    0.0736
    1.2815    0.0320
    1.1599    0.2058
    0.7404    0.5426
    1.2990    0.0566
    0.9758    0.3345
    1.2526    0.1113
    1.2723    0.0771
    0.9702    0.3409
    0.8625    0.2076
    0.5971    0.1888
    0.7624    0.0488
    1.0573    0.1201
    0.8191    0.0292
    0.9916    0.1279
    1.1855    0.1445
    1.1006    0.0647
    1.2912    0.0492
    1.2716    0.0150
    1.2491    0.0013
    0.6445    0.6165
    0.6956    0.5823
    1.1001    0.1558
    0.9843    0.1641
    1.0132    0.1683
    1.0967    0.1023
    1.2911    0.0273
    0.9617    0.0119
    1.2038    0.0122
    0.6240    0.5971
    0.7318    0.5511
    1.0609    0.1272
    1.0299    0.2045
    1.0550    0.2885
    1.2454    0.1278
    0.7139    0.5452
    0.7532    0.4639
    0.7858    0.2052
    1.0681    0.2783
    1.1552    0.1566
    1.0391    0.1558
    0.9488    0.0836
    0.7507    0.4173
    0.6839    0.5927
    0.8826    0.2332
    0.7022    0.5337
    1.2378    0.0829
    0.8677    0.0388
    0.9811    0.0744
    1.0110    0.0206
    0.6153    0.3510
    0.6107    0.4849
    0.7284    0.0329
    0.6882    0.2871
    0.4824    0.2395
    0.6050    0.3359
    1.1071    0.1914
    1.2886    0.0125
    0.8671    0.4013
    1.1161    0.1562
    1.1404    0.0996
    1.1299    0.1162
    1.1365    0.1096
    1.2003    0.0682
    1.1801    0.0682
    0.7129    0.5687
    0.9193    0.2156
    1.1865    0.1635
    0.8077    0.0992
    1.2347    0.0535
    0.6498    0.5600
    1.1432    0.0150
    0.9305    0.3768
    0.6450    0.3999
    0.8887    0.3808
    0.7995    0.1062
    1.2331    0.1471
    0.2180    0.1165
    1.3428    0.0055
    1.2775    0.0295
    0.9303    0.1045
    0.9789    0.1725
    0.6520    0.2155
    1.3051    0.0201
    1.3362    0.0201
    0.3929    0.3509
    1.0132    0.2413
    1.1678    0.2054
    1.1416    0.2122
    1.1104    0.2145
    0.8192    0.4402
    0.9099    0.4077
    1.3063    0.0563
    1.3393    0.0334
    0.9424    0.0828
    1.1321    0.0615
    1.1716    0.1801
    0.9973    0.2704
    1.2161    0.0493
    1.1599    0.2113
    0.6548    0.5773
    1.2118    0.0990
    0.9785    0.2469
    0.6166    0.3670
    1.1828    0.1266
    1.2961    0.0165
    1.1692    0.0723
    0.6401    0.5173
    0.5062    0.1476
    0.5309    0.2584
    0.6831    0.6026
    1.2447    0.0485
    0.9706    0.0546
    0.9445    0.1353
    0.5792    0.4652
    1.3257    0.0000
    0.6613    0.5904
    1.0301    0.0756
    1.0822    0.2249
    1.1851    0.1838
    0.8369    0.4626
    1.1821    0.1717
    0.8872    0.3814
    0.7966    0.1594
    0.6154    0.0759
    1.2167    0.1045
    1.1060    0.0637
    0.8099    0.4644
    0.6588    0.2591
    1.2394    0.0648
    1.0082    0.3240
    0.9800    0.3382
    1.1495    0.1278
    0.5444    0.2933
    1.0965    0.2050
    1.1976    0.1004
    0.7408    0.4783
    1.2996    0.0080
    0.9200    0.3903
    1.2655    0.0495
    1.0971    0.2167
    1.2497    0.0688
    1.1447    0.0322
    1.0522    0.1904
    1.1825    0.0510
    1.0893    0.2393
    1.1314    0.1098
    0.8447    0.3344
    0.3329    0.1360
    1.1000    0.1817
    1.2322    0.0526
    1.3326    0.0186
    0.7373    0.5149
    1.1154    0.1339
    1.1636    0.1061
    0.8729    0.4275
    1.1705    0.1139
    1.0285    0.2883
    1.2820    0.0517
    1.0324    0.0498
    1.0423    0.2683
    1.3689    0.0057
    0.6451    0.6424
    0.6992    0.5498
    0.8793    0.1288
    0.7115    0.5058
    1.3342    0.0165
    0.6782    0.6009
    1.1492    0.1942
    1.0985    0.1436
    0.9757    0.2829
    1.2646    0.0412
    1.2861    0.0054
    0.9293    0.2644
    1.2825    0.0722
    0.7616    0.0243
    0.8564    0.3511
    1.0916    0.2112
    0.9371    0.3760
    0.8817    0.3569
    0.8098    0.3825
    0.9137    0.3404
    0.8838    0.2835
    0.7691    0.5004
    0.8847    0.4073
    1.0048    0.3210
    1.0260    0.1061
    0.7851    0.4350
    1.2494    0.0397
    0.4118    0.0542
    0.5067    0.2304
    1.1297    0.1475
    1.0116    0.2289
    0.2505    0.2283
    1.2316    0.0309
    1.3564    0.0280
    0.9581    0.3570
    0.7090    0.5808
    0.7085    0.5033
    0.9472    0.1905
    0.7072    0.3836
    1.2348    0.1441
    0.7153    0.5410
    0.9320    0.3278
    0.6676    0.5616
    1.1909    0.0501
    1.0874    0.1174
    0.8265    0.4664
    0.9427    0.0009
    1.0250    0.0699
    1.3470    0.0475
    1.2259    0.0760
    1.0730    0.2759
    1.0102    0.2881
    1.1633    0.1911
    1.1503    0.1913
    0.7597    0.2530
    0.6168    0.3848
    0.6622    0.6190
    1.1613    0.0832
    1.1276    0.2207
    1.3001    0.0080
    0.8485    0.4009
    0.8489    0.4120
    1.2203    0.0639
    1.3503    0.0078
    0.5600    0.2152
    1.0900    0.0266
    0.5854    0.5137
    0.8738    0.4132
    0.6289    0.2649
    0.7210    0.5633
    0.6636    0.5620
    0.7584    0.4083
    0.9285    0.3475
    0.9833    0.1070
    0.9383    0.2149
    1.1513    0.1481
    0.7268    0.5378
    1.2800    0.0255
    0.7175    0.2906
    0.9297    0.2681
    1.1266    0.1339
    1.1699    0.0501
    1.0326    0.2515
    1.1980    0.1643
    0.5059    0.2053
    0.5303    0.2217
    1.1025    0.1452
    0.8995    0.0954
    0.0337    0.0000
    0.0337    0.0000
    0.6878    0.4727
    1.0680    0.2428
    0.5357    0.2480
    0.7785    0.5061
    1.0474    0.0615
    1.0057    0.3069
    0.7163    0.5117
    0.8618    0.4330
    1.1860    0.1635
    0.8682    0.4250
    0.6604    0.5747
    1.1863    0.0030
    0.7819    0.3613
    0.9332    0.0352
    0.7284    0.1743
    1.0562    0.1465
    0.8569    0.2151
    1.2211    0.0081
    1.2366    0.0216
    0.9953    0.2265
    0.4468    0.2579
    1.2177    0.0988
    0.5537    0.1519
    1.2765    0.0990
    1.1797    0.0200
    0.4045    0.2141
    0.9816    0.1259
    1.0999    0.0768
    0.5551    0.4760
    0.5180    0.3113
    0.7687    0.2400
    0.3787    0.1406
    1.2991    0.0015
    1.2526    0.0165
    0.6566    0.5848
    0.0758    0.0266
    0.6824    0.0527
    1.0673    0.1682
    1.2105    0.1349
    0.8644    0.4088
    1.1007    0.2064
    1.3231    0.0457
    1.1546    0.1530
    1.1272    0.1411
    0.8372    0.4160
    1.2613    0.0794
