    0.0000    0.0000
    2.2500    0.0000
    2.2499    0.0408
    2.2496    0.0817
    2.2490    0.1225
    2.2483    0.1634
    2.2473    0.2043
    2.2461    0.2453
    2.2447    0.2863
    2.2430    0.3273
    2.2412    0.3684
    2.2391    0.4097
    2.2368    0.4509
    2.2342    0.4923
    2.2314    0.5338
    2.2284    0.5754
    2.2252    0.6172
    2.2217    0.6590
    2.2179    0.7010
    2.2140    0.7432
    2.2097    0.7855
    2.2052    0.8280
    2.2005    0.8707
    2.1955    0.9135
    2.1902    0.9566
    2.1846    0.9999
    2.1788    1.0435
    2.1727    1.0872
    2.1662    1.1313
    2.1595    1.1756
    2.1525    1.2202
    2.1451    1.2651
    2.1374    1.3103
    2.1294    1.3559
    2.1210    1.4018
    2.1123    1.4481
    2.1032    1.4948
    2.0937    1.5419
    2.0838    1.5894
    2.0735    1.6374
    2.0627    1.6859
    2.0515    1.7348
    2.0399    1.7843
    2.0278    1.8344
    2.0151    1.8850
    2.0020    1.9363
    1.9882    1.9882
    0.0000    0.0000
     -         -    
