    1.9035    1.3754
    1.9017    1.3605
    1.9001    1.3453
    1.8988    1.3296
    1.8970    1.3136
    1.8953    1.2973
    1.8933    1.2804
    1.8921    1.2633
    1.8902    1.2459
    1.8887    1.2279
    1.8868    1.2094
    1.8856    1.1906
    1.8840    1.1713
    1.8824    1.1517
    1.8811    1.1316
    1.8793    1.1110
    1.8781    1.0900
    1.8767    1.0683
    1.8759    1.0463
    1.8746    1.0237
    1.8738    1.0009
    1.8733    0.9785
    1.8724    0.9565
    1.8716    0.9352
    1.8712    0.9139
    1.8709    0.8932
    1.8708    0.8731
    1.8704    0.8532
    1.8702    0.8339
    1.8699    0.8146
    1.8701    0.7961
    1.8703    0.7778
    1.8701    0.7597
    1.8707    0.7422
    1.8705    0.7251
    1.8712    0.7082
    1.8715    0.6919
    1.8717    0.6757
    1.8727    0.6602
    1.8730    0.6446
    1.8736    0.6295
    1.8745    0.6149
    1.8753    0.6003
    1.8759    0.5861
    1.8767    0.5723
    1.8779    0.5591
    1.8790    0.5459
    1.8799    0.5330
    1.8807    0.5205
    1.8818    0.5081
    1.8828    0.4961
    1.8842    0.4845
    1.8849    0.4728
    1.8866    0.4616
    1.8876    0.4507
    1.8890    0.4399
    1.8898    0.4294
    1.8915    0.4193
    1.8926    0.4092
    1.8936    0.3994
    1.8951    0.3900
    1.8964    0.3807
    1.8977    0.3716
    1.8994    0.3627
    1.9005    0.3540
    1.9020    0.3457
    1.9035    0.3374
    1.9050    0.3290
    1.9063    0.3214
    1.9076    0.3134
    1.9093    0.3062
    1.9105    0.2988
    1.9121    0.2916
    1.9137    0.2846
    1.9148    0.2776
    1.9162    0.2710
    1.9177    0.2644
    1.9196    0.2582
    1.9210    0.2519
    1.9223    0.2459
    1.9236    0.2399
    1.9254    0.2340
    1.9266    0.2284
    1.9284    0.2228
    1.9295    0.2175
    1.9312    0.2122
    1.9328    0.2072
    1.9339    0.2022
    1.9354    0.1973
    1.9370    0.1923
    1.9385    0.1877
    1.9400    0.1834
    1.9415    0.1787
    1.9430    0.1744
    1.9445    0.1701
    1.9459    0.1661
    1.9473    0.1621
    1.9487    0.1582
    1.9501    0.1542
    1.9514    0.1505
    1.9528    0.1468
     -         -    
