    0.9595    0.6113
    0.9026    0.6926
    0.8388    0.7686
    1.4750    0.1942
    1.4524    0.3220
    1.4189    0.4474
    1.3745    0.5693
    1.3196    0.6869
    1.2547    0.7993
    1.1803    0.9057
    1.0969    1.0051
    1.7840    0.0779
    1.7705    0.2331
    1.7434    0.3865
    1.7031    0.5370
    1.6498    0.6834
    1.5840    0.8246
    1.5061    0.9595
    1.4167    1.0871
    1.3166    1.2064
    2.0539    0.0897
    2.0382    0.2683
    2.0071    0.4450
    1.9607    0.6182
    1.8993    0.7867
    1.8235    0.9493
    1.7339    1.1046
    1.6310    1.2515
    1.5157    1.3889
    2.2022    0.6944
    2.1333    0.8836
    2.0482    1.0662
    1.9475    1.2407
    1.8319    1.4057
    1.7024    1.5600
    2.0246    1.5535
    1.8815    1.7240
     -         -    
