      89.430     178.905     179.260       0.000909
      90.570       1.095      -0.740       0.000909
     -90.000       0.902       0.000       0.000909
     -90.130     179.474       0.000       0.000909
      89.429     178.748     179.259       0.000909
      90.571       1.252      -0.741       0.000909
     -90.000       1.033       0.000       0.000909
     -90.130     179.396       0.000       0.000909
      89.428     178.569     179.258       0.000909
      90.572       1.431      -0.742       0.000909
     -90.000       1.183       0.000       0.000909
     -90.130     179.307       0.000       0.000909
      89.427     178.362     179.257       0.000909
      90.573       1.638      -0.743       0.000909
     -90.000       1.358       0.000       0.000909
     -90.130     179.201       0.000       0.000909
      89.425     178.126     179.256       0.000909
      90.575       1.874      -0.744       0.000909
     -90.000       1.558       0.000       0.000909
     -90.130     179.079       0.000       0.000909
      89.423     177.859     179.253       0.000909
      90.577       2.141      -0.747       0.000909
     -90.000       1.788       0.000       0.000909
     -90.130     178.936       0.000       0.000909
      89.421     177.559     179.251       0.000909
      90.579       2.441      -0.749       0.000909
     -90.000       2.049       0.000       0.000909
     -90.130     178.771       0.000       0.000909
      89.417     177.228     179.247       0.000909
      90.583       2.772      -0.753       0.000909
     -90.000       2.342       0.000       0.000909
     -90.131     178.579      -0.001       0.000909
      89.413     176.864     179.243       0.000909
      90.587       3.136      -0.757       0.000909
     -90.000       2.667       0.000       0.000909
     -90.131     178.359      -0.001       0.000909
      89.409     176.471     179.239       0.000909
      90.591       3.529      -0.761       0.000909
     -90.000       3.025       0.000       0.000909
     -90.131     178.109      -0.001       0.000909
      89.406     176.049     179.236       0.000909
      90.594       3.951      -0.764       0.000909
     -90.000       3.412       0.000       0.000909
     -90.131     177.825      -0.001       0.000909
      89.403     175.602     179.234       0.000909
      90.597       4.398      -0.766       0.000909
     -90.000       3.827       0.000       0.000909
     -90.132     177.510      -0.002       0.000909
      89.404     175.128     179.235       0.000909
      90.596       4.872      -0.765       0.000909
     -90.000       4.269       0.000       0.000909
     -90.132     177.162      -0.002       0.000909
