    -120.743     172.736     153.826       0.001000
     -59.257       7.264     -26.174       0.001000
     -43.370     170.038    -128.810       0.001000
    -136.630       9.962      51.190       0.001000
    -120.705     172.527     153.865       0.001000
     -59.295       7.473     -26.135       0.001000
     -43.338     169.772    -128.778       0.001000
    -136.662      10.228      51.222       0.001000
    -120.663     172.313     153.906       0.001000
     -59.337       7.687     -26.094       0.001000
     -43.303     169.499    -128.744       0.001000
    -136.697      10.501      51.256       0.001000
    -120.620     172.093     153.949       0.001000
     -59.380       7.907     -26.051       0.001000
     -43.267     169.222    -128.708       0.001000
    -136.733      10.778      51.292       0.001000
    -120.574     171.867     153.995       0.001000
     -59.426       8.133     -26.005       0.001000
     -43.229     168.939    -128.670       0.001000
    -136.771      11.061      51.330       0.001000
    -120.525     171.635     154.044       0.001000
     -59.475       8.365     -25.956       0.001000
     -43.188     168.651    -128.630       0.001000
    -136.812      11.349      51.370       0.001000
    -120.473     171.398     154.096       0.001000
     -59.527       8.602     -25.904       0.001000
     -43.144     168.358    -128.587       0.001000
    -136.856      11.642      51.413       0.001000
    -120.418     171.154     154.150       0.001000
     -59.582       8.846     -25.850       0.001000
     -43.098     168.060    -128.541       0.001000
    -136.902      11.940      51.459       0.001000
    -120.359     170.905     154.208       0.001000
     -59.641       9.095     -25.792       0.001000
     -43.049     167.757    -128.493       0.001000
    -136.951      12.243      51.507       0.001000
    -120.297     170.649     154.270       0.001000
     -59.703       9.351     -25.730       0.001000
     -42.996     167.459    -128.446       0.001000
    -137.004      12.541      51.554       0.001000
    -120.232     170.387     154.335       0.001000
     -59.768       9.613     -25.665       0.001000
     -42.937     167.165    -128.400       0.001000
    -137.063      12.835      51.600       0.001000
    -120.162     170.119     154.404       0.001000
     -59.838       9.881     -25.596       0.001000
     -42.872     166.876    -128.354       0.001000
    -137.128      13.124      51.646       0.001000
    -120.088     169.845     154.477       0.001000
     -59.912      10.155     -25.523       0.001000
     -42.800     166.591    -128.307       0.001000
    -137.200      13.409      51.693       0.001000
    -120.010     169.564     154.554       0.001000
     -59.990      10.436     -25.446       0.001000
     -42.721     166.312    -128.260       0.001000
    -137.279      13.688      51.740       0.001000
    -119.927     169.276     154.636       0.001000
     -60.073      10.724     -25.364       0.001000
     -42.632     166.039    -128.210       0.001000
    -137.368      13.961      51.790       0.001000
    -119.839     168.986     154.723       0.001000
     -60.161      11.014     -25.277       0.001000
     -42.535     165.771    -128.157       0.001000
    -137.465      14.229      51.843       0.001000
    -119.743     168.697     154.811       0.001000
     -60.257      11.303     -25.189       0.001000
     -42.427     165.508    -128.102       0.001000
    -137.573      14.492      51.898       0.001000
    -119.640     168.411     154.904       0.001000
     -60.360      11.589     -25.096       0.001000
     -42.309     165.256    -128.039       0.001000
    -137.691      14.744      51.961       0.001000
    -119.528     168.127     155.001       0.001000
     -60.472      11.873     -24.999       0.001000
     -42.182     165.015    -127.968       0.001000
    -137.818      14.985      52.032       0.001000
    -119.407     167.846     155.102       0.001000
     -60.593      12.154     -24.898       0.001000
     -42.045     164.785    -127.888       0.001000
    -137.955      15.215      52.112       0.001000
    -119.276     167.567     155.209       0.001000
     -60.724      12.433     -24.791       0.001000
     -41.899     164.565    -127.800       0.001000
    -138.101      15.435      52.200       0.001000
    -119.134     167.290     155.322       0.001000
     -60.866      12.710     -24.678       0.001000
     -41.744     164.355    -127.705       0.001000
    -138.256      15.645      52.295       0.001000
    -118.980     167.016     155.442       0.001000
     -61.020      12.984     -24.558       0.001000
     -41.580     164.154    -127.602       0.001000
    -138.420      15.846      52.398       0.001000
    -118.814     166.746     155.569       0.001000
     -61.186      13.254     -24.431       0.001000
     -41.407     163.962    -127.492       0.001000
    -138.593      16.038      52.508       0.001000
    -118.635     166.477     155.703       0.001000
     -61.365      13.523     -24.297       0.001000
     -41.225     163.778    -127.375       0.001000
    -138.775      16.222      52.625       0.001000
    -118.443     166.212     155.846       0.001000
     -61.557      13.788     -24.154       0.001000
     -41.035     163.602    -127.250       0.001000
    -138.965      16.398      52.750       0.001000
    -118.238     165.950     155.997       0.001000
     -61.762      14.050     -24.003       0.001000
     -40.836     163.434    -127.118       0.001000
    -139.164      16.566      52.882       0.001000
    -118.018     165.691     156.156       0.001000
     -61.982      14.309     -23.844       0.001000
     -40.627     163.273    -126.978       0.001000
    -139.373      16.727      53.022       0.001000
    -117.784     165.434     156.325       0.001000
     -62.216      14.566     -23.675       0.001000
     -40.410     163.119    -126.832       0.001000
    -139.590      16.881      53.168       0.001000
    -117.534     165.181     156.502       0.001000
     -62.466      14.819     -23.498       0.001000
     -40.185     162.972    -126.679       0.001000
    -139.815      17.028      53.321       0.001000
    -117.270     164.930     156.690       0.001000
     -62.730      15.070     -23.310       0.001000
     -39.950     162.830    -126.518       0.001000
    -140.050      17.170      53.482       0.001000
    -116.990     164.683     156.887       0.001000
     -63.010      15.317     -23.113       0.001000
     -39.706     162.694    -126.350       0.001000
    -140.294      17.306      53.650       0.001000
    -116.694     164.438     157.094       0.001000
     -63.306      15.562     -22.906       0.001000
     -39.453     162.564    -126.175       0.001000
    -140.547      17.436      53.825       0.001000
    -116.382     164.197     157.311       0.001000
     -63.618      15.803     -22.689       0.001000
     -39.191     162.438    -125.992       0.001000
    -140.809      17.562      54.008       0.001000
    -116.054     163.958     157.538       0.001000
     -63.946      16.042     -22.462       0.001000
     -38.919     162.318    -125.803       0.001000
    -141.081      17.682      54.197       0.001000
    -115.710     163.721     157.776       0.001000
     -64.290      16.279     -22.224       0.001000
     -38.638     162.202    -125.606       0.001000
    -141.362      17.798      54.394       0.001000
    -115.350     163.488     158.024       0.001000
     -64.650      16.512     -21.976       0.001000
     -38.347     162.090    -125.401       0.001000
    -141.653      17.910      54.599       0.001000
    -114.973     163.256     158.283       0.001000
     -65.027      16.744     -21.717       0.001000
     -38.047     161.982    -125.189       0.001000
    -141.953      18.018      54.811       0.001000
    -114.580     163.028     158.552       0.001000
     -65.420      16.972     -21.448       0.001000
     -37.736     161.877    -124.969       0.001000
    -142.264      18.123      55.031       0.001000
    -114.170     162.801     158.832       0.001000
     -65.830      17.199     -21.168       0.001000
     -37.416     161.776    -124.742       0.001000
    -142.584      18.224      55.258       0.001000
    -113.745     162.576     159.122       0.001000
     -66.255      17.424     -20.878       0.001000
     -37.085     161.678    -124.506       0.001000
    -142.915      18.322      55.494       0.001000
    -113.303     162.354     159.422       0.001000
     -66.697      17.646     -20.578       0.001000
     -36.744     161.583    -124.263       0.001000
    -143.256      18.417      55.737       0.001000
    -112.845     162.133     159.732       0.001000
     -67.155      17.867     -20.268       0.001000
     -36.392     161.491    -124.012       0.001000
    -143.608      18.509      55.988       0.001000
    -112.372     161.914     160.053       0.001000
     -67.628      18.086     -19.947       0.001000
     -36.030     161.401    -123.753       0.001000
    -143.970      18.599      56.247       0.001000
    -111.884     161.696     160.383       0.001000
     -68.116      18.304     -19.617       0.001000
     -35.656     161.312    -123.485       0.001000
    -144.344      18.688      56.515       0.001000
    -111.380     161.479     160.723       0.001000
     -68.620      18.521     -19.277       0.001000
     -35.271     161.226    -123.210       0.001000
    -144.729      18.774      56.790       0.001000
    -110.861     161.264     161.073       0.001000
     -69.139      18.736     -18.927       0.001000
     -34.875     161.142    -122.926       0.001000
    -145.125      18.858      57.074       0.001000
    -110.329     161.049     161.431       0.001000
     -69.671      18.951     -18.569       0.001000
     -34.468     161.059    -122.633       0.001000
    -145.532      18.941      57.367       0.001000
    -109.782     160.835     161.799       0.001000
     -70.218      19.165     -18.201       0.001000
     -34.049     160.977    -122.332       0.001000
    -145.951      19.023      57.668       0.001000
    -109.222     160.621     162.174       0.001000
     -70.778      19.379     -17.826       0.001000
     -33.618     160.896    -122.022       0.001000
    -146.382      19.104      57.978       0.001000
    -108.649     160.408     162.558       0.001000
     -71.351      19.592     -17.442       0.001000
     -33.175     160.816    -121.703       0.001000
    -146.825      19.184      58.297       0.001000
    -108.063     160.194     162.950       0.001000
     -71.937      19.806     -17.050       0.001000
     -32.719     160.736    -121.376       0.001000
    -147.281      19.264      58.624       0.001000
    -107.466     159.980     163.348       0.001000
     -72.534      20.020     -16.652       0.001000
     -32.251     160.657    -121.039       0.001000
    -147.749      19.343      58.961       0.001000
